time_stamp,noise_floor_db
2026-01-13T15:17:56.993555,-69.74
2026-01-13T15:17:57.493206,-69.14
2026-01-13T15:17:57.992998,-69.12
2026-01-13T15:17:58.495298,-69.30
2026-01-13T15:17:58.992553,-68.44
2026-01-13T15:17:59.492126,-68.56
2026-01-13T15:17:59.991892,-68.60
2026-01-13T15:18:00.491706,-68.28
2026-01-13T15:18:00.991415,-68.09
2026-01-13T15:18:01.491247,-68.46
2026-01-13T15:18:01.990885,-68.18
2026-01-13T15:18:02.490850,-68.74
2026-01-13T15:18:02.990480,-68.01
2026-01-13T15:18:03.490205,-68.32
2026-01-13T15:18:03.989946,-67.62
2026-01-13T15:18:04.489763,-68.56
2026-01-13T15:18:04.989527,-68.10
2026-01-13T15:18:05.487355,-68.54
2026-01-13T15:18:05.987042,-68.49
2026-01-13T15:18:06.486765,-68.89
2026-01-13T15:18:06.986612,-68.20
2026-01-13T15:18:07.486313,-68.07
2026-01-13T15:18:07.986193,-68.71
2026-01-13T15:18:08.485853,-67.93
2026-01-13T15:18:08.985686,-66.99
2026-01-13T15:18:09.486195,-63.83
2026-01-13T15:18:09.985118,-64.61
2026-01-13T15:18:10.484960,-65.96
2026-01-13T15:18:10.985824,-67.73
2026-01-13T15:18:11.484488,-66.19
2026-01-13T15:18:11.984243,-66.09
2026-01-13T15:18:12.483970,-65.69
2026-01-13T15:18:12.983745,-65.64
2026-01-13T15:18:13.483552,-64.44
2026-01-13T15:18:13.983354,-64.70
2026-01-13T15:18:14.483231,-64.80
2026-01-13T15:18:14.982821,-64.97
2026-01-13T15:18:15.482900,-64.63
2026-01-13T15:18:15.982454,-65.39
2026-01-13T15:18:16.482405,-65.53
2026-01-13T15:18:16.980136,-64.83
2026-01-13T15:18:17.479731,-65.41
2026-01-13T15:18:17.979634,-65.78
2026-01-13T15:18:18.479296,-64.57
2026-01-13T15:18:18.979104,-64.49
2026-01-13T15:18:19.479028,-64.67
2026-01-13T15:18:19.978605,-64.34
2026-01-13T15:18:20.478409,-64.42
2026-01-13T15:18:20.978229,-64.35
2026-01-13T15:18:21.477964,-64.91
2026-01-13T15:18:21.977977,-64.78
2026-01-13T15:18:22.477555,-65.31
2026-01-13T15:18:22.977456,-63.83
2026-01-13T15:18:23.477094,-63.89
2026-01-13T15:18:23.976841,-65.15
2026-01-13T15:18:24.476750,-64.45
2026-01-13T15:18:24.976875,-64.57
2026-01-13T15:18:25.476253,-62.94
2026-01-13T15:18:25.975953,-63.46
2026-01-13T15:18:26.475789,-63.03
2026-01-13T15:18:26.976449,-63.38
2026-01-13T15:18:27.475523,-62.95
2026-01-13T15:18:27.975191,-63.27
2026-01-13T15:18:28.475269,-63.86
2026-01-13T15:18:28.972774,-65.73
2026-01-13T15:18:29.472624,-64.02
2026-01-13T15:18:29.972306,-64.13
2026-01-13T15:18:30.472100,-64.39
2026-01-13T15:18:30.972096,-63.81
2026-01-13T15:18:31.471671,-63.39
2026-01-13T15:18:31.971554,-63.25
2026-01-13T15:18:32.471303,-63.99
2026-01-13T15:18:32.971197,-64.53
2026-01-13T15:18:33.470851,-66.16
2026-01-13T15:18:33.972018,-66.51
2026-01-13T15:18:34.470446,-66.62
2026-01-13T15:18:34.970173,-64.87
2026-01-13T15:18:35.469978,-65.70
2026-01-13T15:18:35.969987,-64.14
2026-01-13T15:18:36.469544,-65.44
2026-01-13T15:18:36.969496,-68.50
2026-01-13T15:18:37.469216,-63.41
2026-01-13T15:18:37.969175,-62.73
2026-01-13T15:18:38.468747,-62.69
2026-01-13T15:18:38.969537,-62.80
2026-01-13T15:18:39.468327,-61.90
2026-01-13T15:18:39.968162,-62.75
2026-01-13T15:18:40.466087,-62.26
2026-01-13T15:18:40.965900,-63.49
2026-01-13T15:18:41.465576,-62.90
2026-01-13T15:18:41.965406,-63.57
2026-01-13T15:18:42.465172,-62.72
2026-01-13T15:18:42.965807,-64.01
2026-01-13T15:18:43.464721,-63.27
2026-01-13T15:18:43.964628,-63.80
2026-01-13T15:18:44.464333,-63.33
2026-01-13T15:18:44.964244,-63.12
2026-01-13T15:18:45.463989,-63.10
2026-01-13T15:18:45.963688,-63.57
2026-01-13T15:18:46.463508,-63.76
2026-01-13T15:18:46.963356,-64.17
2026-01-13T15:18:47.463085,-65.12
2026-01-13T15:18:47.963150,-67.37
2026-01-13T15:18:48.462843,-67.54
2026-01-13T15:18:48.962598,-67.75
2026-01-13T15:18:49.462331,-70.32
2026-01-13T15:18:49.962135,-70.49
2026-01-13T15:18:50.461958,-68.91
2026-01-13T15:18:50.961786,-67.85
2026-01-13T15:18:51.461930,-65.64
2026-01-13T15:18:51.959321,-66.55
2026-01-13T15:18:52.459184,-71.98
2026-01-13T15:18:52.959050,-70.71
2026-01-13T15:18:53.458811,-72.85
2026-01-13T15:18:53.958701,-73.62
2026-01-13T15:18:54.458478,-71.58
2026-01-13T15:18:54.958349,-71.48
2026-01-13T15:18:55.458028,-70.52
2026-01-13T15:18:55.957870,-70.56
2026-01-13T15:18:56.458363,-70.62
2026-01-13T15:18:56.957449,-70.09
2026-01-13T15:18:57.457254,-66.45
2026-01-13T15:18:57.957124,-66.53
2026-01-13T15:18:58.456830,-68.01
2026-01-13T15:18:58.956746,-71.66
2026-01-13T15:18:59.456454,-70.48
2026-01-13T15:18:59.956445,-70.89
2026-01-13T15:19:00.456155,-71.76
2026-01-13T15:19:00.955862,-71.28
2026-01-13T15:19:01.456137,-70.99
2026-01-13T15:19:01.955493,-71.52
2026-01-13T15:19:02.455564,-70.12
2026-01-13T15:19:02.955260,-71.46
2026-01-13T15:19:03.452984,-69.62
2026-01-13T15:19:03.953296,-71.04
2026-01-13T15:19:04.452611,-68.38
2026-01-13T15:19:04.952377,-71.70
2026-01-13T15:19:05.452314,-68.60
2026-01-13T15:19:05.952518,-68.28
2026-01-13T15:19:06.452104,-67.73
2026-01-13T15:19:06.951649,-68.50
2026-01-13T15:19:07.451482,-68.45
2026-01-13T15:19:07.951342,-68.43
2026-01-13T15:19:08.451073,-68.05
2026-01-13T15:19:08.951135,-68.18
2026-01-13T15:19:09.450799,-67.89
2026-01-13T15:19:09.950498,-67.34
2026-01-13T15:19:10.450272,-67.09
2026-01-13T15:19:10.951471,-67.17
2026-01-13T15:19:11.450237,-67.18
2026-01-13T15:19:11.949826,-67.16
2026-01-13T15:19:12.449769,-67.04
2026-01-13T15:19:12.949421,-67.47
2026-01-13T15:19:13.449111,-67.59
2026-01-13T15:19:13.949088,-67.75
2026-01-13T15:19:14.448876,-67.54
2026-01-13T15:19:14.946718,-67.37
2026-01-13T15:19:15.446619,-66.97
2026-01-13T15:19:15.946522,-66.19
2026-01-13T15:19:16.446686,-66.76
2026-01-13T15:19:16.945962,-67.39
2026-01-13T15:19:17.445737,-67.42
2026-01-13T15:19:17.945626,-66.95
2026-01-13T15:19:18.445427,-67.27
2026-01-13T15:19:18.945247,-67.40
2026-01-13T15:19:19.445036,-67.81
2026-01-13T15:19:19.944856,-67.89
2026-01-13T15:19:20.444697,-67.95
2026-01-13T15:19:20.944463,-67.99
2026-01-13T15:19:21.444695,-67.94
2026-01-13T15:19:21.944143,-67.66
2026-01-13T15:19:22.443940,-67.53
2026-01-13T15:19:22.943734,-67.41
2026-01-13T15:19:23.443594,-67.50
2026-01-13T15:19:23.943375,-67.53
2026-01-13T15:19:24.443345,-67.83
2026-01-13T15:19:24.943062,-67.17
2026-01-13T15:19:25.442883,-67.19
2026-01-13T15:19:25.942668,-66.23
2026-01-13T15:19:26.442498,-64.36
2026-01-13T15:19:26.940378,-68.34
2026-01-13T15:19:27.440293,-68.09
2026-01-13T15:19:27.940440,-67.58
2026-01-13T15:19:28.440110,-62.09
2026-01-13T15:19:28.939593,-64.45
2026-01-13T15:19:29.439470,-66.20
2026-01-13T15:19:29.939340,-66.02
2026-01-13T15:19:30.439414,-67.33
2026-01-13T15:19:30.939037,-67.76
2026-01-13T15:19:31.438800,-67.17
2026-01-13T15:19:31.938930,-66.54
2026-01-13T15:19:32.438334,-67.34
2026-01-13T15:19:32.938181,-67.95
2026-01-13T15:19:33.438987,-66.73
2026-01-13T15:19:33.937784,-68.07
2026-01-13T15:19:34.437655,-68.96
2026-01-13T15:19:34.937531,-67.43
2026-01-13T15:19:35.437287,-67.60
2026-01-13T15:19:35.937292,-67.56
2026-01-13T15:19:36.436950,-66.68
2026-01-13T15:19:36.937288,-67.84
2026-01-13T15:19:37.436643,-67.17
2026-01-13T15:19:37.936406,-67.81
2026-01-13T15:19:38.434752,-67.47
2026-01-13T15:19:38.934099,-67.38
2026-01-13T15:19:39.433957,-66.86
2026-01-13T15:19:39.933784,-67.14
2026-01-13T15:19:40.433616,-67.22
2026-01-13T15:19:40.934087,-67.53
2026-01-13T15:19:41.433209,-66.93
2026-01-13T15:19:41.933564,-66.99
2026-01-13T15:19:42.432970,-67.21
2026-01-13T15:19:42.932686,-66.51
2026-01-13T15:19:43.432723,-66.91
2026-01-13T15:19:43.932362,-67.08
2026-01-13T15:19:44.432264,-67.80
2026-01-13T15:19:44.931967,-67.54
2026-01-13T15:19:45.431805,-66.28
2026-01-13T15:19:45.932234,-66.20
2026-01-13T15:19:46.431474,-65.43
2026-01-13T15:19:46.932152,-65.76
2026-01-13T15:19:47.431225,-66.41
2026-01-13T15:19:47.930935,-67.26
2026-01-13T15:19:48.431606,-67.65
2026-01-13T15:19:48.930668,-68.53
2026-01-13T15:19:49.430562,-66.68
2026-01-13T15:19:49.928300,-66.51
2026-01-13T15:19:50.428143,-66.28
2026-01-13T15:19:50.928196,-65.74
2026-01-13T15:19:51.427780,-65.38
2026-01-13T15:19:51.927698,-65.57
2026-01-13T15:19:52.427564,-65.59
2026-01-13T15:19:52.927276,-66.24
2026-01-13T15:19:53.427186,-65.84
2026-01-13T15:19:53.926937,-65.85
2026-01-13T15:19:54.426721,-63.09
2026-01-13T15:19:54.926583,-64.87
2026-01-13T15:19:55.426386,-66.74
2026-01-13T15:19:55.926687,-67.19
2026-01-13T15:19:56.426058,-66.20
2026-01-13T15:19:56.926073,-65.53
2026-01-13T15:19:57.425903,-65.31
2026-01-13T15:19:57.926670,-65.23
2026-01-13T15:19:58.425392,-65.80
2026-01-13T15:19:58.925407,-66.03
2026-01-13T15:19:59.425024,-66.26
2026-01-13T15:19:59.924991,-66.39
2026-01-13T15:20:00.424806,-67.17
2026-01-13T15:20:00.924716,-67.38
2026-01-13T15:20:01.422494,-67.71
2026-01-13T15:20:01.922290,-67.94
2026-01-13T15:20:02.422085,-68.03
2026-01-13T15:20:02.921818,-67.32
2026-01-13T15:20:03.421720,-67.62
2026-01-13T15:20:03.921534,-67.96
2026-01-13T15:20:04.421544,-67.14
2026-01-13T15:20:04.921363,-66.97
2026-01-13T15:20:05.421043,-66.93
2026-01-13T15:20:05.920945,-67.11
2026-01-13T15:20:06.420753,-67.12
2026-01-13T15:20:06.920896,-67.08
2026-01-13T15:20:07.420387,-66.41
2026-01-13T15:20:07.920134,-66.19
2026-01-13T15:20:08.420059,-66.82
2026-01-13T15:20:08.920887,-66.67
2026-01-13T15:20:09.419631,-67.38
2026-01-13T15:20:09.919564,-67.59
2026-01-13T15:20:10.419305,-67.50
2026-01-13T15:20:10.919136,-67.22
2026-01-13T15:20:11.419099,-67.13
2026-01-13T15:20:11.919184,-66.37
2026-01-13T15:20:12.418706,-66.34
2026-01-13T15:20:12.916453,-66.75
2026-01-13T15:20:13.416422,-66.55
2026-01-13T15:20:13.916234,-66.45
2026-01-13T15:20:14.415984,-66.46
2026-01-13T15:20:14.916454,-66.30
2026-01-13T15:20:15.415794,-66.89
2026-01-13T15:20:15.915406,-66.87
2026-01-13T15:20:16.415273,-65.75
2026-01-13T15:20:16.915038,-66.59
2026-01-13T15:20:17.415687,-67.11
2026-01-13T15:20:17.914599,-67.97
2026-01-13T15:20:18.414432,-67.59
2026-01-13T15:20:18.914282,-67.43
2026-01-13T15:20:19.414035,-66.85
2026-01-13T15:20:19.914170,-66.93
2026-01-13T15:20:20.413719,-66.79
2026-01-13T15:20:20.913504,-68.15
2026-01-13T15:20:21.413365,-60.18
2026-01-13T15:20:21.913225,-63.85
2026-01-13T15:20:22.413552,-71.62
2026-01-13T15:20:22.912711,-69.66
2026-01-13T15:20:23.412545,-71.44
2026-01-13T15:20:23.912496,-70.53
2026-01-13T15:20:24.410162,-75.24
2026-01-13T15:20:24.911238,-74.47
2026-01-13T15:20:25.409823,-69.93
2026-01-13T15:20:25.909704,-66.62
2026-01-13T15:20:26.409533,-70.05
2026-01-13T15:20:26.909383,-69.46
2026-01-13T15:20:27.409289,-66.08
2026-01-13T15:20:27.908892,-68.83
2026-01-13T15:20:28.408708,-67.56
2026-01-13T15:20:28.908626,-70.04
2026-01-13T15:20:29.408333,-69.44
2026-01-13T15:20:29.908255,-69.08
2026-01-13T15:20:30.407967,-68.84
2026-01-13T15:20:30.907838,-69.46
2026-01-13T15:20:31.407775,-70.06
2026-01-13T15:20:31.907425,-68.98
2026-01-13T15:20:32.407245,-69.37
2026-01-13T15:20:32.907007,-67.01
2026-01-13T15:20:33.406943,-67.75
2026-01-13T15:20:33.906777,-68.00
2026-01-13T15:20:34.406489,-67.94
2026-01-13T15:20:34.906360,-66.90
2026-01-13T15:20:35.407791,-68.68
2026-01-13T15:20:35.905938,-71.43
2026-01-13T15:20:36.404028,-74.79
2026-01-13T15:20:36.903725,-69.75
2026-01-13T15:20:37.403435,-71.27
2026-01-13T15:20:37.903254,-71.85
2026-01-13T15:20:38.403080,-70.40
2026-01-13T15:20:38.903029,-70.92
2026-01-13T15:20:39.402659,-71.24
2026-01-13T15:20:39.902536,-72.17
2026-01-13T15:20:40.402375,-70.99
2026-01-13T15:20:40.902111,-72.20
2026-01-13T15:20:41.402138,-72.33
2026-01-13T15:20:41.901878,-67.55
2026-01-13T15:20:42.401577,-68.91
2026-01-13T15:20:42.901361,-68.24
2026-01-13T15:20:43.401158,-69.40
2026-01-13T15:20:43.901054,-69.12
2026-01-13T15:20:44.400894,-68.88
2026-01-13T15:20:44.900617,-68.54
2026-01-13T15:20:45.400449,-67.16
2026-01-13T15:20:45.900265,-67.12
2026-01-13T15:20:46.400127,-67.48
2026-01-13T15:20:46.900015,-66.67
2026-01-13T15:20:47.399745,-67.89
2026-01-13T15:20:47.897562,-67.91
2026-01-13T15:20:48.397438,-68.95
2026-01-13T15:20:48.897216,-67.98
2026-01-13T15:20:49.397118,-68.68
2026-01-13T15:20:49.896849,-68.48
2026-01-13T15:20:50.396673,-68.96
2026-01-13T15:20:50.896482,-69.74
2026-01-13T15:20:51.396326,-70.61
2026-01-13T15:20:51.896471,-72.40
2026-01-13T15:20:52.395929,-71.85
2026-01-13T15:20:52.895790,-72.31
2026-01-13T15:20:53.395630,-70.20
2026-01-13T15:20:53.895358,-69.81
2026-01-13T15:20:54.395235,-70.43
2026-01-13T15:20:54.895040,-68.16
2026-01-13T15:20:55.394903,-67.04
2026-01-13T15:20:55.894642,-67.52
2026-01-13T15:20:56.394512,-68.06
2026-01-13T15:20:56.894614,-67.71
2026-01-13T15:20:57.394137,-70.10
2026-01-13T15:20:57.893958,-69.95
2026-01-13T15:20:58.393804,-69.16
2026-01-13T15:20:58.893601,-69.04
2026-01-13T15:20:59.392172,-70.07
2026-01-13T15:20:59.891234,-69.33
2026-01-13T15:21:00.391199,-68.60
2026-01-13T15:21:00.890879,-67.85
2026-01-13T15:21:01.390743,-68.21
2026-01-13T15:21:01.891138,-67.32
2026-01-13T15:21:02.390400,-65.79
2026-01-13T15:21:02.890210,-66.89
2026-01-13T15:21:03.390058,-68.03
2026-01-13T15:21:03.889911,-67.71
2026-01-13T15:21:04.390269,-67.98
2026-01-13T15:21:04.889491,-68.54
2026-01-13T15:21:05.389415,-68.94
2026-01-13T15:21:05.889101,-66.44
2026-01-13T15:21:06.388912,-66.67
2026-01-13T15:21:06.889064,-66.20
2026-01-13T15:21:07.388610,-66.50
2026-01-13T15:21:07.888364,-66.24
2026-01-13T15:21:08.388234,-65.71
2026-01-13T15:21:08.888012,-66.03
2026-01-13T15:21:09.388172,-67.79
2026-01-13T15:21:09.887682,-69.42
2026-01-13T15:21:10.387504,-66.60
2026-01-13T15:21:10.885492,-67.04
2026-01-13T15:21:11.385156,-67.50
2026-01-13T15:21:11.885176,-67.48
2026-01-13T15:21:12.384834,-65.07
2026-01-13T15:21:12.884639,-64.77
2026-01-13T15:21:13.384449,-64.31
2026-01-13T15:21:13.884386,-64.74
2026-01-13T15:21:14.384125,-64.71
2026-01-13T15:21:14.883910,-65.05
2026-01-13T15:21:15.383802,-64.89
2026-01-13T15:21:15.883568,-66.25
2026-01-13T15:21:16.383719,-65.74
2026-01-13T15:21:16.883180,-66.18
2026-01-13T15:21:17.383035,-65.27
2026-01-13T15:21:17.882821,-64.64
2026-01-13T15:21:18.382701,-65.38
2026-01-13T15:21:18.882541,-65.88
2026-01-13T15:21:19.382324,-67.52
2026-01-13T15:21:19.882129,-67.75
2026-01-13T15:21:20.382014,-68.83
2026-01-13T15:21:20.881840,-66.59
2026-01-13T15:21:21.381737,-65.63
2026-01-13T15:21:21.881542,-65.33
2026-01-13T15:21:22.379408,-65.91
2026-01-13T15:21:22.879171,-65.11
2026-01-13T15:21:23.378987,-65.99
2026-01-13T15:21:23.878931,-66.19
2026-01-13T15:21:24.378531,-68.98
2026-01-13T15:21:24.878375,-65.28
2026-01-13T15:21:25.378310,-72.27
2026-01-13T15:21:25.878010,-76.39
2026-01-13T15:21:26.378168,-75.97
2026-01-13T15:21:26.877798,-75.63
2026-01-13T15:21:27.377570,-76.20
2026-01-13T15:21:27.877354,-75.41
2026-01-13T15:21:28.377132,-75.81
2026-01-13T15:21:28.877244,-75.41
2026-01-13T15:21:29.376772,-75.74
2026-01-13T15:21:29.876616,-75.37
2026-01-13T15:21:30.376678,-75.74
2026-01-13T15:21:30.876257,-75.60
2026-01-13T15:21:31.376379,-76.41
2026-01-13T15:21:31.875933,-76.02
2026-01-13T15:21:32.375815,-76.07
2026-01-13T15:21:32.875558,-76.15
2026-01-13T15:21:33.375391,-76.13
2026-01-13T15:21:33.875388,-76.01
2026-01-13T15:21:34.373057,-75.73
2026-01-13T15:21:34.872880,-75.73
2026-01-13T15:21:35.372799,-75.85
2026-01-13T15:21:35.872541,-76.24
2026-01-13T15:21:36.372608,-75.85
2026-01-13T15:21:36.872260,-76.10
2026-01-13T15:21:37.372021,-75.75
2026-01-13T15:21:37.871833,-75.96
2026-01-13T15:21:38.371698,-74.97
2026-01-13T15:21:38.872059,-75.41
2026-01-13T15:21:39.371334,-74.87
2026-01-13T15:21:39.871142,-76.05
2026-01-13T15:21:40.371017,-75.80
2026-01-13T15:21:40.870823,-75.97
2026-01-13T15:21:41.370826,-75.21
2026-01-13T15:21:41.870503,-75.77
2026-01-13T15:21:42.370242,-75.65
2026-01-13T15:21:42.870088,-75.31
2026-01-13T15:21:43.369954,-75.31
2026-01-13T15:21:43.870370,-75.43
2026-01-13T15:21:44.369548,-75.70
2026-01-13T15:21:44.869428,-77.24
2026-01-13T15:21:45.369338,-78.57
2026-01-13T15:21:45.867059,-76.42
2026-01-13T15:21:46.366981,-76.31
2026-01-13T15:21:46.866909,-75.52
2026-01-13T15:21:47.366565,-75.71
2026-01-13T15:21:47.866382,-75.56
2026-01-13T15:21:48.367434,-76.18
2026-01-13T15:21:48.866060,-75.50
2026-01-13T15:21:49.365844,-75.94
2026-01-13T15:21:49.865714,-75.32
2026-01-13T15:21:50.365652,-76.31
2026-01-13T15:21:50.865418,-76.28
2026-01-13T15:21:51.365172,-75.84
2026-01-13T15:21:51.865150,-75.98
2026-01-13T15:21:52.364812,-76.09
2026-01-13T15:21:52.864641,-76.17
2026-01-13T15:21:53.364456,-75.55
2026-01-13T15:21:53.864312,-76.05
2026-01-13T15:21:54.364090,-76.57
2026-01-13T15:21:54.863934,-77.31
2026-01-13T15:21:55.363868,-77.46
2026-01-13T15:21:55.863606,-78.86
2026-01-13T15:21:56.363484,-79.41
2026-01-13T15:21:56.863475,-80.35
2026-01-13T15:21:57.361066,-79.83
2026-01-13T15:21:57.860914,-78.82
2026-01-13T15:21:58.360944,-76.82
2026-01-13T15:21:58.860561,-76.50
2026-01-13T15:21:59.360381,-75.88
2026-01-13T15:21:59.860232,-76.40
2026-01-13T15:22:00.360048,-75.83
2026-01-13T15:22:00.859957,-76.49
2026-01-13T15:22:01.359798,-75.57
2026-01-13T15:22:01.859949,-76.02
2026-01-13T15:22:02.359360,-76.80
2026-01-13T15:22:02.859170,-75.48
2026-01-13T15:22:03.359075,-75.28
2026-01-13T15:22:03.858845,-75.95
2026-01-13T15:22:04.358652,-76.46
2026-01-13T15:22:04.858517,-75.69
2026-01-13T15:22:05.358363,-75.39
2026-01-13T15:22:05.858165,-75.33
2026-01-13T15:22:06.358072,-76.21
2026-01-13T15:22:06.858169,-76.33
2026-01-13T15:22:07.357660,-75.07
2026-01-13T15:22:07.857561,-73.93
2026-01-13T15:22:08.357550,-73.72
2026-01-13T15:22:08.855144,-72.66
2026-01-13T15:22:09.355050,-71.95
2026-01-13T15:22:09.854818,-67.57
2026-01-13T15:22:10.354646,-64.10
2026-01-13T15:22:10.854607,-63.69
2026-01-13T15:22:11.354327,-63.80
2026-01-13T15:22:11.854519,-64.71
2026-01-13T15:22:12.354006,-65.97
2026-01-13T15:22:12.853862,-64.19
2026-01-13T15:22:13.353799,-64.04
2026-01-13T15:22:13.853512,-63.91
2026-01-13T15:22:14.353329,-63.28
2026-01-13T15:22:14.853494,-62.98
2026-01-13T15:22:15.352933,-63.02
2026-01-13T15:22:15.852796,-63.11
2026-01-13T15:22:16.352663,-63.24
2026-01-13T15:22:16.852884,-63.11
2026-01-13T15:22:17.352308,-63.10
2026-01-13T15:22:17.852396,-63.10
2026-01-13T15:22:18.351980,-63.06
2026-01-13T15:22:18.851837,-63.12
2026-01-13T15:22:19.351648,-63.18
